,test_values,,for_notes,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,cashe,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
95526,,,,City Hotel,0.0,320.0,2016.0,August,,34.0,18.0,0.0,2.0,2.0,0.0,0.0,HB,USA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,6.0,,0.0,Transient-Party,115.0,0.0,1.0,Check-Out,2016-08-20
95527,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95528,,,,City Hotel,0.0,320.0,2016.0,August,,34.0,18.0,0.0,2.0,2.0,0.0,0.0,HB,DEU,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,6.0,,0.0,Transient-Party,115.0,0.0,1.0,Check-Out,2016-08-20
95529,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95530,,,,City Hotel,0.0,320.0,2016.0,August,,34.0,18.0,0.0,2.0,2.0,0.0,0.0,HB,DEU,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,6.0,,0.0,Transient-Party,115.0,0.0,1.0,Check-Out,2016-08-20
95531,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95532,,,,City Hotel,0.0,9.0,2016.0,August,,34.0,19.0,0.0,1.0,2.0,0.0,0.0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,140.0,0.0,2.0,Check-Out,2016-08-20
95533,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95534,,,,City Hotel,0.0,320.0,2016.0,August,,34.0,18.0,0.0,2.0,2.0,0.0,0.0,HB,DEU,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,6.0,,0.0,Transient-Party,115.0,0.0,1.0,Check-Out,2016-08-20
95535,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95536,,,,City Hotel,0.0,320.0,2016.0,August,,34.0,18.0,0.0,2.0,2.0,0.0,0.0,HB,DEU,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,6.0,,0.0,Transient-Party,115.0,0.0,1.0,Check-Out,2016-08-20
95537,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95538,,,,City Hotel,0.0,8.0,2016.0,August,,34.0,17.0,0.0,3.0,2.0,0.0,0.0,SC,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,124.67,0.0,1.0,Check-Out,2016-08-20
95539,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95540,,,,City Hotel,0.0,0.0,2016.0,August,,34.0,19.0,0.0,1.0,1.0,0.0,0.0,BB,DEU,Direct,Direct,0.0,0.0,0.0,B,B,1.0,No Deposit,,,0.0,Transient,122.43,0.0,0.0,Check-Out,2016-08-20
95541,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95542,,,,City Hotel,0.0,88.0,2016.0,August,,34.0,19.0,0.0,1.0,3.0,0.0,0.0,BB,BEL,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,150.3,0.0,1.0,Check-Out,2016-08-20
95543,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95544,,,,City Hotel,0.0,88.0,2016.0,August,,34.0,16.0,0.0,4.0,0.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,K,5.0,No Deposit,9.0,,0.0,Transient,32.85,0.0,2.0,Check-Out,2016-08-20
95545,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95546,,,,City Hotel,0.0,219.0,2016.0,August,,34.0,17.0,0.0,3.0,2.0,0.0,0.0,BB,DEU,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,22.0,,0.0,Transient,72.25,0.0,0.0,Check-Out,2016-08-20
95547,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95548,,,,City Hotel,0.0,170.0,2016.0,August,,34.0,18.0,0.0,3.0,2.0,0.0,0.0,BB,CYP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,108.3,0.0,1.0,Check-Out,2016-08-21
95549,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95550,,,,City Hotel,0.0,155.0,2016.0,August,,34.0,14.0,2.0,5.0,2.0,0.0,0.0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,9.0,,0.0,Transient,105.52,0.0,3.0,Check-Out,2016-08-21
95551,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95552,,,,City Hotel,0.0,1.0,2016.0,August,,34.0,20.0,0.0,1.0,2.0,0.0,0.0,SC,CN,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,7.0,,0.0,Transient,107.03,0.0,0.0,Check-Out,2016-08-21
95553,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95554,,,,City Hotel,0.0,137.0,2016.0,August,,34.0,19.0,0.0,2.0,2.0,0.0,0.0,BB,CHE,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,118.8,1.0,1.0,Check-Out,2016-08-21
95555,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95556,,,,City Hotel,0.0,5.0,2016.0,August,,34.0,20.0,0.0,1.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,8.0,,0.0,Transient,130.0,0.0,1.0,Check-Out,2016-08-21
95557,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95558,,,,City Hotel,0.0,5.0,2016.0,August,,34.0,20.0,0.0,1.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,8.0,,0.0,Transient,130.0,0.0,1.0,Check-Out,2016-08-21
95559,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95560,,,,City Hotel,0.0,5.0,2016.0,August,,34.0,20.0,0.0,1.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,8.0,,0.0,Transient,130.0,0.0,1.0,Check-Out,2016-08-21
95561,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95562,,,,City Hotel,0.0,17.0,2016.0,August,,34.0,19.0,0.0,2.0,2.0,2.0,0.0,HB,ESP,Direct,Direct,0.0,0.0,0.0,G,G,0.0,No Deposit,14.0,,0.0,Transient,286.2,0.0,0.0,Check-Out,2016-08-21
95563,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95564,,,,City Hotel,0.0,115.0,2016.0,August,,34.0,14.0,2.0,5.0,3.0,0.0,0.0,BB,RUS,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,144.13,0.0,3.0,Check-Out,2016-08-21
95565,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95566,,,,City Hotel,0.0,0.0,2016.0,August,,34.0,19.0,0.0,2.0,2.0,0.0,0.0,SC,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,148.0,0.0,0.0,Check-Out,2016-08-21
95567,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95568,,,,City Hotel,0.0,129.0,2016.0,August,,34.0,16.0,0.0,5.0,2.0,0.0,0.0,BB,ITA,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,124.2,0.0,2.0,Check-Out,2016-08-21
95569,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95570,,,,City Hotel,0.0,129.0,2016.0,August,,34.0,16.0,0.0,5.0,2.0,0.0,0.0,BB,ITA,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,124.2,0.0,2.0,Check-Out,2016-08-21
95571,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95572,,,,City Hotel,0.0,37.0,2016.0,August,,34.0,18.0,0.0,3.0,2.0,0.0,0.0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,2.0,No Deposit,9.0,,0.0,Transient,144.9,1.0,2.0,Check-Out,2016-08-21
95573,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95574,,,,City Hotel,0.0,7.0,2016.0,August,,34.0,20.0,0.0,1.0,3.0,0.0,0.0,BB,POL,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,9.0,,0.0,Transient,165.0,0.0,1.0,Check-Out,2016-08-21
95575,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95576,,,,City Hotel,0.0,7.0,2016.0,August,,34.0,20.0,0.0,1.0,2.0,0.0,0.0,BB,POL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,130.0,0.0,2.0,Check-Out,2016-08-21
95577,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95578,,,,City Hotel,0.0,3.0,2016.0,August,,34.0,20.0,0.0,1.0,2.0,0.0,0.0,SC,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,128.0,0.0,1.0,Check-Out,2016-08-21
95579,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95580,,,,City Hotel,0.0,180.0,2016.0,August,,34.0,14.0,2.0,5.0,3.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,7.0,,0.0,Transient,95.13,0.0,2.0,Check-Out,2016-08-21
95581,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95582,,,,City Hotel,0.0,12.0,2016.0,August,,34.0,19.0,0.0,2.0,2.0,0.0,0.0,HB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,187.5,1.0,1.0,Check-Out,2016-08-21
95583,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95584,,,,City Hotel,0.0,72.0,2016.0,August,,34.0,18.0,0.0,3.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,135.9,0.0,2.0,Check-Out,2016-08-21
95585,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95586,,,,City Hotel,0.0,0.0,2016.0,August,,34.0,20.0,0.0,1.0,2.0,0.0,0.0,SC,POL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,139.0,0.0,0.0,Check-Out,2016-08-21
95587,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95588,,,,City Hotel,0.0,0.0,2016.0,August,,34.0,20.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0.0,Transient,125.0,0.0,0.0,Check-Out,2016-08-21
95589,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95590,,,,City Hotel,0.0,1.0,2016.0,August,,34.0,20.0,0.0,1.0,2.0,0.0,0.0,SC,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,139.0,0.0,0.0,Check-Out,2016-08-21
95591,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95592,,,,City Hotel,0.0,152.0,2016.0,August,,34.0,20.0,0.0,1.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,105.3,0.0,2.0,Check-Out,2016-08-21
95593,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95594,,,,City Hotel,0.0,69.0,2016.0,August,,34.0,15.0,1.0,5.0,2.0,0.0,0.0,BB,BEL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,135.9,0.0,1.0,Check-Out,2016-08-21
95595,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95596,,,,City Hotel,0.0,1.0,2016.0,August,,34.0,20.0,0.0,1.0,2.0,0.0,0.0,SC,AUT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,138.0,0.0,1.0,Check-Out,2016-08-21
95597,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95598,,,,City Hotel,0.0,3.0,2016.0,August,,34.0,20.0,0.0,1.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,140.0,0.0,3.0,Check-Out,2016-08-21
95599,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95600,,,,City Hotel,0.0,1.0,2016.0,August,,34.0,20.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0.0,Transient,79.0,0.0,1.0,Check-Out,2016-08-21
95601,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95602,,,,City Hotel,0.0,0.0,2016.0,August,,34.0,19.0,0.0,2.0,2.0,0.0,0.0,SC,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,148.0,0.0,1.0,Check-Out,2016-08-21
95603,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95604,,,,City Hotel,0.0,1.0,2016.0,August,,34.0,20.0,0.0,1.0,1.0,0.0,0.0,BB,ESP,Direct,Direct,0.0,0.0,0.0,A,D,0.0,No Deposit,14.0,,0.0,Transient,157.0,1.0,1.0,Check-Out,2016-08-21
95605,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95606,,,,City Hotel,0.0,197.0,2016.0,August,,34.0,18.0,0.0,3.0,2.0,0.0,0.0,BB,FRA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,28.0,,0.0,Transient-Party,112.0,0.0,1.0,Check-Out,2016-08-21
95607,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95608,,,,City Hotel,0.0,180.0,2016.0,August,,34.0,20.0,0.0,1.0,0.0,2.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,B,B,0.0,No Deposit,9.0,,0.0,Transient,97.54,0.0,1.0,Check-Out,2016-08-21
95609,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95610,,,,City Hotel,0.0,0.0,2016.0,August,,34.0,20.0,0.0,1.0,1.0,0.0,0.0,BB,MAR,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0.0,Transient,109.65,0.0,0.0,Check-Out,2016-08-21
95611,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95612,,,,City Hotel,0.0,88.0,2016.0,August,,34.0,19.0,0.0,2.0,3.0,0.0,0.0,BB,BRA,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,150.3,0.0,2.0,Check-Out,2016-08-21
95613,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95614,,,,City Hotel,0.0,45.0,2016.0,August,,34.0,20.0,0.0,1.0,2.0,2.0,0.0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,9.0,,0.0,Transient,207.9,0.0,2.0,Check-Out,2016-08-21
95615,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95616,,,,City Hotel,0.0,21.0,2016.0,August,,34.0,15.0,1.0,5.0,2.0,2.0,0.0,HB,ESP,Direct,Direct,0.0,0.0,0.0,E,E,0.0,No Deposit,14.0,,0.0,Transient,242.0,1.0,1.0,Check-Out,2016-08-21
95617,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95618,,,,City Hotel,0.0,112.0,2016.0,August,,34.0,14.0,2.0,5.0,2.0,2.0,0.0,BB,FRA,Direct,Direct,0.0,0.0,0.0,G,G,0.0,No Deposit,14.0,,0.0,Transient,240.3,0.0,1.0,Check-Out,2016-08-21
95619,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95620,,,,City Hotel,0.0,18.0,2016.0,August,,34.0,20.0,0.0,1.0,2.0,1.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,9.0,,0.0,Transient,125.0,0.0,1.0,Check-Out,2016-08-21
95621,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95622,,,,City Hotel,0.0,168.0,2016.0,August,,34.0,20.0,1.0,1.0,2.0,0.0,0.0,BB,FRA,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,14.0,,0.0,Transient-Party,94.5,0.0,1.0,Check-Out,2016-08-22
95623,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95624,,,,City Hotel,0.0,50.0,2016.0,August,,34.0,19.0,1.0,2.0,2.0,2.0,0.0,BB,GBR,Direct,Direct,0.0,0.0,0.0,G,G,0.0,No Deposit,14.0,,0.0,Transient,240.3,0.0,0.0,Check-Out,2016-08-22
95625,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95626,,,,City Hotel,0.0,17.0,2016.0,August,,35.0,21.0,1.0,0.0,2.0,0.0,0.0,BB,GBR,Direct,Direct,0.0,0.0,0.0,A,A,2.0,No Deposit,14.0,,0.0,Transient,155.25,0.0,0.0,Check-Out,2016-08-22
95627,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95628,,,,City Hotel,0.0,102.0,2016.0,August,,34.0,19.0,1.0,2.0,2.0,0.0,0.0,BB,AUT,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,9.0,,0.0,Transient,119.7,0.0,2.0,Check-Out,2016-08-22
95629,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630,,,,City Hotel,0.0,6.0,2016.0,August,,35.0,21.0,1.0,0.0,2.0,0.0,0.0,SC,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,85.0,,0.0,Transient,75.0,0.0,0.0,Check-Out,2016-08-22
95631,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95632,,,,City Hotel,0.0,219.0,2016.0,August,,34.0,20.0,1.0,1.0,2.0,0.0,0.0,HB,ITA,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,1.0,,0.0,Transient-Party,96.0,0.0,0.0,Check-Out,2016-08-22
95633,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95634,,,,City Hotel,0.0,0.0,2016.0,August,,35.0,21.0,1.0,0.0,2.0,1.0,0.0,SC,PRT,Direct,Direct,0.0,0.0,0.0,A,C,1.0,No Deposit,,,0.0,Transient,152.0,0.0,0.0,Check-Out,2016-08-22
95635,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95636,,,,City Hotel,0.0,217.0,2016.0,August,,34.0,18.0,1.0,3.0,2.0,0.0,0.0,HB,ITA,Groups,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,1.0,,0.0,Transient-Party,80.5,0.0,1.0,Check-Out,2016-08-22
95637,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95638,,,,City Hotel,0.0,219.0,2016.0,August,,34.0,20.0,1.0,1.0,3.0,0.0,0.0,HB,ITA,Groups,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,1.0,,0.0,Transient-Party,139.2,0.0,0.0,Check-Out,2016-08-22
95639,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95640,,,,City Hotel,0.0,219.0,2016.0,August,,34.0,20.0,1.0,1.0,2.0,0.0,0.0,HB,ITA,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,1.0,,0.0,Transient-Party,96.0,0.0,0.0,Check-Out,2016-08-22
95641,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95642,,,,City Hotel,0.0,219.0,2016.0,August,,34.0,20.0,1.0,1.0,3.0,0.0,0.0,HB,ITA,Groups,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,1.0,,0.0,Transient-Party,139.2,0.0,0.0,Check-Out,2016-08-22
95643,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95644,,,,City Hotel,0.0,0.0,2016.0,August,,35.0,21.0,1.0,0.0,2.0,1.0,0.0,BB,FRA,Direct,Direct,0.0,0.0,0.0,A,A,2.0,No Deposit,,,0.0,Transient,164.0,0.0,0.0,Check-Out,2016-08-22
95645,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95646,,,,City Hotel,0.0,120.0,2016.0,August,,34.0,16.0,1.0,5.0,0.0,3.0,0.0,HB,FRA,Direct,Direct,0.0,0.0,0.0,D,D,3.0,No Deposit,,,0.0,Transient-Party,53.4,0.0,3.0,Check-Out,2016-08-22
95647,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95648,,,,City Hotel,0.0,193.0,2016.0,August,,34.0,18.0,1.0,3.0,2.0,0.0,0.0,BB,AUT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient-Party,99.45,0.0,1.0,Check-Out,2016-08-22
95649,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95650,,,,City Hotel,0.0,138.0,2016.0,August,,34.0,17.0,1.0,4.0,2.0,0.0,0.0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,122.4,0.0,2.0,Check-Out,2016-08-22
95651,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95652,,,,City Hotel,0.0,210.0,2016.0,August,,34.0,15.0,2.0,5.0,2.0,0.0,0.0,BB,LUX,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,173.0,,0.0,Transient,72.25,0.0,0.0,Check-Out,2016-08-22
95653,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95654,,,,City Hotel,0.0,210.0,2016.0,August,,34.0,15.0,2.0,5.0,2.0,0.0,0.0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,7.0,,0.0,Transient,67.42,0.0,1.0,Check-Out,2016-08-22
95655,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95656,,,,City Hotel,0.0,3.0,2016.0,August,,34.0,20.0,1.0,1.0,2.0,0.0,0.0,SC,CHE,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,128.0,0.0,1.0,Check-Out,2016-08-22
95657,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95658,,,,City Hotel,0.0,6.0,2016.0,August,,35.0,21.0,1.0,0.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,145.0,0.0,2.0,Check-Out,2016-08-22
95659,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
